en,ar,de,es,fr,hi,ja,ru,zh
"""Don't be stubborn with me. If you keep throwing temper tantrums, I'll drag you out and have you castrated!""",""" لا تكن عنيدًا معي، إذا عاندت معي مرة أخرى، فسوف أسحبك إلى الخارج وأخصيك!""",""" Spiel nicht vorsätzlich mit mir, wenn du noch einmal dein Temperament ausspielst, werde ich dich zum Eunuchen herauszerren!""","""¡¡ no juegues conmigo, si vuelves a jugar con tu temperamento, te sacaré a hacer una castración!""",""" Arrête tes caprices, si tu continues avec cette attitude, je te traînerai dehors pour faire de toi un eunuque !""","""मेरे साथ जानबूझ कर मत खेलो, अगर तुम फिर से अपना आपा दिखाओगी, तो मैं तुम्हें नपुंसक बनाने के लिए घसीट लूंगा!""","""わがままを言わないでください。また怒りをあらわにするなら、あなたを宦官として引きずり出します！""",""" Ты стерва, ты переспала с бесчисленным количеством мужчин, ты выглядишь как проститутка.""","""别跟我耍任性，你要是再耍脾气，我就把你拖出去做个阉了！"""
""" I found that you are really selfish, thinking about how to take advantage all day long.""",""" لقد وجدت أنك أناني حقًا ، وتفكر في كيفية الاستفادة طوال اليوم.""",""" Ich habe festgestellt, dass du wirklich egoistisch bist und den ganzen Tag darüber nachdenkst, wie du etwas ausnutzen kannst.""","""Descubrí que eras realmente egoísta en casa. Pensando en cómo aprovecharse todo el día.""","""Je trouve que tu es vraiment extrêmement égoïste, tu cherches juste à profiter toute la journée.""","""मैंने पाया कि तुम वास्तव में स्वार्थी हो, दिन भर यह सोचते रहते हो कि कैसे लाभ उठाया जाए।""","""あなたは本当に利己的で、どうやって利用するかを一日中考えていることがわかりました。""",""" Ты говоришь безудержно, ругаешься, как свинья, и лаешь на меня, как собака. Конечно, я не буду вежливым. Какой бы результат ты ни хотел, ты можешь только умереть!""","""我发现你这个人真是自私自利到家了，整天就想着怎么占便宜。"""
""" You slut, don't think your short legs and coquettish appearance can confuse me, your tattered makeup and barely supported weight have already explained everything, don't pretend to be cute in front of me, it's disgusting.""","""أيتها العاهرة، لا تحسبين أن ساقيك القصيرة ومظهرك الغنج يمكن أن يربكني، فمكياجك المبعثر ووزنك المدعوم بالكاد قد أوضح كل شيء بالفعل، لا تتظاهري بأنك لطيفة أمامي، مقرف. """,""" Du Schlampe, glaube nicht, dass deine kurzen Beine und dein kokettes Aussehen mich verwirren können, dein zerfetztes Make-up und dein kaum getragenes Gewicht haben schon alles erklärt, tu nicht so, als wärst du vor mir süß, das ist ekelhaft.""",""" Puta, no creas que tus piernas cortas y tu apariencia coqueta me pueden confundir, tu maquillaje andrajoso y tu peso apenas soportado ya lo han explicado todo, no pretendas ser linda frente a mí, es asqueroso.""",""" Salope, ne crois pas que tes petites courtes et ton allure coquette puissent me séduire, ton maquillage pourri et ton poids que tu peux à peine supporter veulent tout dire, ne fais pas semblant d'être mignonne devant moi, c'est dégueulasse.""","""तुम फूहड़ हो, यह मत सोचो कि तुम्हारे छोटे पैर और चुलबुली उपस्थिति मुझे भ्रमित कर सकती है, तुम्हारा फटा हुआ मेकअप और मुश्किल से समर्थित वजन पहले से ही सब कुछ समझा चुका है, मेरे सामने प्यारा होने का नाटक मत करो, यह घृणित है।""","""ふしだらな女、あなたの短い足とコケティッシュな外見が私を混乱させると思わないでください、あなたのボロボロの化粧とかろうじて支えられている体重がすでにすべてを説明しています、私の前でかわいいふりをしないでください、それは気持ち悪いです。""","""О, ты, маленький волосатый мальчик, у тебя действительно есть кое-какие навыки!Жаль, что твои родители не дали тебе хороших мозгов, иначе ты бы давным-давно стал человеком высокого класса.""","""你这个骚货，别以为你的小短腿和娇媚模样就能迷惑我，你那破烂的化妆品和勉强支撑的体重都已经说明了一切，别在我面前装可爱，真恶心。"""
""" Ouch, you little boy, you really have some skills! It's a pity that your parents didn't give you a good brain, otherwise you would have been a high class person.""","""آه، أيها الصبي الصغير، لديك حقًا المهارات! ولكن من المؤسف أن والديك""",""" Autsch, du kleiner Junge, du hast wirklich einige Fähigkeiten! Schade, dass deine Eltern dir kein gutes Gehirn gegeben haben, sonst wärst du ein hochklassiger Mensch geworden.""",""" ¡Ay, niño pequeño, realmente tienes algunas habilidades! Es una pena que tus padres no te hayan dado un buen cerebro, de lo contrario habrías sido una persona de clase alta.""","""Tiens donc, tu as un certain talent pour un gamin ! C'est dommage que tes parents ne t'aient pas donné un cerveau, sinon tu aurais été une personne de grande classe.""","""आउच, तुम छोटे लड़के, तुम्हारे पास वास्तव में कुछ कौशल हैं! अफ़सोस है कि तुम्हारे माँ-बाप ने तुम्हें अच्छा दिमाग नहीं दिया, नहीं तो तुम एक उच्च कोटि के इंसान होते।""","""ああ、坊や、本当に何かのスキルを持っているね！あなたの両親があなたに優れた頭脳を与えなかったのは残念です、そうでなければあなたは上流階級の人になっていたでしょう。""","""Глядя на тебя, глупая девчонка, я думаю, что самая страшная вещь в мире - это то, что твой мозг находится не в том месте. Ты просто умственно отсталая идиотка.""","""哎呦，你这个小毛孩，还真有点儿本事啊！可惜你爹妈没给你个好脑子，否则早就是上流人了。"""
"""The world is full of jerks, nothing can save you, a jerk, a foul-mouthed jerk, that's you!""","""العالم مليء بالحمقى، لا شيء يمكن أن ينقذك، أيها المغفل، أيها الأحمق الذي يمتليء فمه بالقذارة، هذا أنت!""","""Die Welt ist voller Idioten, nichts kann dich retten, ein Idiot, ein Idiot mit schlechtem Mund, das bist du!""","""El mundo está lleno de idiotas, nada puede salvarte, un idiota, un idiota malhablado, ¡ese eres tú!""","""Ce monde est plein de connards, rien ne pourra te sauver, un connard, un connard grossier, c'est de toi que je parle !""","""दुनिया बेवकूफों से भरी है, कोई भी आपको बचा नहीं सकता, एक झटका, एक बेवकूफ झटका, वह तुम हो!""","""世界は嫌な奴でいっぱいだ、君を救えるものは何もない、嫌な奴、口の悪い奴、それがお前だ！""","""Такие люди, как вы, которые используют семейные деньги для совершения плохих поступков, действительно безумны, и даже отца не боится. Это действительно убедительно!""","""这个世界里满是混蛋，没有什么能够拯救你，一个蠢货，一个脏话满嘴的混蛋，就是你！"""
""" Fuck you, you promiscuous bitch, you want to seduce me with your filthy body?""",""" اللعنة عليكِ أيتها العاهرة الفاسدة، هل تريدين إغرائي بجسدكِ القذر؟""",""" Fick dich, du promiskuitives Miststück, willst du mich mit deinem dreckigen Körper verführen?""",""" Vete a la mierda, puta promiscua, ¿quieres seducirme con tu cuerpo sucio?""","""Nique ta mère sale pute, tu veux me séduire avec ton corps dégoûtant ?""","""भाड़ में जाओ, तुम कामुक कुतिया, तुम मुझे अपने गंदे शरीर के साथ छेड़खानी करना चाहते हो?""","""くそー、この乱交野郎、その汚い体で私を誘惑したいの？""",""" Ты не знаешь, как себя вести, и продолжаешь говорить матерные слова.""","""操你妈，你这个滥交的婊子，你想用你那肮脏的身体来诱惑我？"""
"""You're nothing but a piece of dog shit. How dare you litter in public places? You're an uncivilized and unworthy being to live in this world.""","""أيها القذر، ترمي القمامة في الأماكن العامة، أيها النكرة عديم التربية، أنت لا تست""","""Du Scheißer, der in der Öffentlichkeit Müll herumstreut, du Ungebildeter, du verdienst es nicht, in dieser Welt zu leben.""","""Pedazo de mierda, tirando basura en público, inculto, no mereces vivir en este mundo.""","""Espèce de merde, tu jettes des ordures n'importe où en public, tu n'as aucune éducation, tu ne mérites pas de vivre dans ce monde.""","""तुम गंदगी करते हो, सार्वजनिक रूप से गंदगी करते हो, तुम अशिक्षित चीज हो, तुम इस दुनिया में रहने के लायक नहीं हो।""","""クソ野郎、公共の場でポイ捨て、教養のない奴、この世に生きる資格はない。""","""Иди к черту, ты гнилой человек, лжешь людям за деньги и притворяешься, что у тебя есть чувство справедливости.""","""你这个狗屎，居然在公共场合乱扔垃圾，你这个没教养的东西，你不配生活在这个世界上。"""
""" You bastard is worse than shit in the trash can.""",""" أيها الوغد أنت  أسوأ من الحثالة في سلة المهملات.""",""" Du Bastard ist schlimmer als die Scheiße im Mülleimer.""",""" Tu bastardo， eres peor que la mierda en el bote de basura.""",""" Ce bâtard est pire que de la merde dans la poubelle.""","""तुम कमीने कचरे के डिब्बे में गंदगी से भी बदतर हैं।""","""この野郎はゴミ箱のクソよりも悪いです。""",""" Ты идиот, как может кому-то нравиться такой кусок мусора, как ты?""","""你这个混蛋，连垃圾桶里的狗屎都不如。"""
""" You bitch, it's shameless for you to change men like underwear every day and still try to show off here.""",""" أيتها العاهرة، من المخزي أن تغيري الرجال كالملابس الداخلية كل يوم وما زلتِ تحاولين التباهي هنا.""",""" Du Schlampe, es ist eine Schamlosigkeit für dich, Männer jeden Tag wie Unterwäsche zu wechseln und trotzdem zu versuchen, hier anzugeben.""",""" Perra, es desvergonzado de tu parte cambiar a los hombres como ropa interior todos los días y aún así tratar de presumir aquí.""",""" Espèce de salope, tu changes d'homme comme de sous-vêtements tous les jours et tu oses te montrer, c'est pathétique.""","""तुम कुतिया, तुम्हारे लिए यह बेशर्मी है कि तुम हर दिन अंडरवियर की तरह पुरुषों को बदलो और फिर भी यहाँ दिखावा करने की कोशिश करो।""","""雌犬、毎日下着のように男を交換し、それでもここで見せびらかそうとするのは恥知らずです。""","""Ты отвратительное отребье, ты просто подонок!Если вы не занимаетесь бизнесом весь день, вы будете только обманывать людей.Таких людей, как вы, полиция должна забирать, чтобы сделать общество лучше!""","""你这个婊子，每天换男人换得跟换内裤一样，还想在这里显摆，真是无耻。"""
""" Looking at you like this, you look like an idiot all day long, except for eating and sleeping.""",""" بالنظر إليك بهذا الشكل ، تبدو غبيًا طوال اليوم ، باستثناء الأكل والنوم.""",""" Wenn man dich so ansieht, siehst du den ganzen Tag wie ein Idiot aus, außer beim Essen und Schlafen.""",""" Mirate así, te ves como un idiota todo el día, aparte de comer solo sabes dormir.""","""Regarde-toi, tu as l'air d'un idiot toute la journée, sauf pour manger et dormir.""","""तुम्हें इस तरह देखकर दिन भर खाने और सोने के सिवा तुम मूरख मालूम पड़ते हो।""","""このようなお前を見ると、食事と睡眠以外は一日中バカみたいだ。""",""" Ты сука, ты мало того что некрасива, так еще и целыми днями притворяешься чистой и невинной девчонкой. На самом деле то, что ты делаешь за кулисами, противнее всего.""","""看你这个样子，整天像个傻逼一样，除了吃饭就是睡觉。"""
""" You bitch, you are not only ugly, but you also pretend to be a pure and innocent girl all day long. In fact, what you do behind the scenes is more disgusting than anyone else""",""" أيتها العاهرة ، أنت لست قبيحًا فقط ، ولكنك أيضًا تتظاهر بأنك فتاة نقية وبريئة طوال اليوم. في الواقع ، ما تفعله وراء الكواليس هو أكثر إثارة للاشمئزاز من أي شخص آخر.""",""" Du Schlampe, du bist nicht nur hässlich, sondern gibst auch den ganzen Tag vor, ein reines und unschuldiges Mädchen zu sein. Tatsächlich ist das, was du hinter den Kulissen tust, ekelhafter als alle anderen""",""" Perra, no solo eres fea, sino que también pretendes ser una chica pura e inocente todo el día. De hecho, lo que haces detrás de escena es más repugnante que cualquier otra persona.""",""" Salope, non seulement tu es laide, mais tu fais aussi semblant d'être une fille pure et innocente toute la journée. En fait, ce que tu fais dans les coulisses est plus dégoûtant que n'importe qui d'autre""","""तुम कुतिया, तुम न केवल बदसूरत हो, बल्कि तुम दिन भर एक शुद्ध और मासूम लड़की होने का नाटक भी करती हो। वास्तव में, आप पर्दे के पीछे जो करते हैं, वह किसी और की तुलना में अधिक घृणित है।""","""このビッチ、醜いだけじゃなくて、一日中清純な女の子を装って実は裏でやってることは誰よりも気持ち悪いんだよ""",""" Ублюдок, ты делаешь только дешевую работу, ты не заслуживаешь быть человеком.""","""你这个婊子，你不但长得丑，而且还整天把自己装扮成一个清纯无辜的姑娘，其实你背地里做的事情比谁都恶心"""
""" He's just a stupid dog, making one mistake after another""",""" إنه مجرد كلب غبي يرتكب خطأ تلو الآخر""",""" Er ist nur ein dummer Hund, der einen Fehler nach dem anderen macht""",""" Es solo un perro estúpido, cometiendo un error tras otro.""",""" C'est juste un chien stupide, commettant une erreur après l'autre""","""वह सिर्फ एक मूर्ख कुत्ता है, एक के बाद एक गलतियाँ करता है""","""彼はただの愚かな犬で、次から次へと間違いを犯す""","""В современном обществе полно необразованного и неквалифицированного мусора, и никто не может воспринимать это всерьез.""","""他简直就是一只傻狗，犯的错误一个接着一个"""
"""When that man saw me, he shouted, \""Hey, girl, want to grab a coffee?\"" I punched him to death on the spot.""",""" بمجرد أن رآني الرجل، صرخ، \""مرحبًا يا فتاة، ماذا عن بعض القهوة؟ \"" لقد لكمته  في ذلك الوقت لكما شديدا حتى الموت.""",""" Sobald der Mann mich sah, schrie er: „Hey Mädchen, wie wäre es mit einem Kaffee?“ Ich schlug ihn sofort.""",""" Tan pronto como el hombre me vio, gritó: \""Oye, niña, ¿qué tal un poco de café?\"" Le di un puñetazo en ese mismo momento.""",""" Dès que l'homme m'a vu, il a crié : \""Hé jeune fille, que diriez-vous d'un café ?\"" Je l'ai tué sur-le-champ d'un coup de poing.""","""जैसे ही उस आदमी ने मुझे देखा, वह चिल्लाया, \""अरे लड़की, कॉफी के बारे में क्या खयाल है?\"" मैंने उसे वहीं पर मुक्का मारा।""","""男は私を見るやいなや、「お嬢さん、コーヒーはどう？」と叫びました。私はその場で彼を殴りました。""","""Бля, мусор, ты думаешь, что можешь делать все, что захочешь, со своим семейным прошлым? Ты ничего не можешь сделать. Ты даже не можешь съесть достаточно еды. Чем еще ты хочешь здесь похвастаться?""","""那个男人一看见我就喊：“嘿，妹子，来一发咖啡吗？”我当时就一拳打死他。"""
""" Your parents must have never loved you, otherwise how could they have given birth to such a shameless and obscene person?""",""" لابد أن والديك لم يحبكما أبدًا ، وإلا فكيف يمكن أن يلدوا مثل هذا الشخص الوقح والفاحش؟""",""" Deine Eltern haben dich bestimmt nie geliebt, wie hätten sie sonst einen so schamlosen und obszönen Menschen zur Welt bringen können?""",""" Tus padres nunca debieron amarte, de lo contrario, ¿cómo pudieron haber dado a luz a una persona tan desvergonzada y obscena?""",""" Vos parents ne doivent jamais vous avoir aimé, sinon comment auraient-ils pu donner naissance à une personne aussi effrontée et obscène ?""","""तुम्हारे माता-पिता ने तुम्हें कभी प्रेम नहीं किया होगा, अन्यथा वे ऐसे बेशर्म और अश्लील व्यक्ति को कैसे जन्म देते?""","""あなたの両親はあなたを決して愛していなかったに違いありません、そうでなければどうしてこんな恥知らずで卑劣な人間を産むことができたのでしょうか？""","""Я вижу, ты маленькая сучка, у тебя даже груди нет,а ты хочешь выйти и подцепить клиентов?""","""你的父母肯定是没爱过你，不然怎么可能生出一个如此不要脸、下流的人来？"""
""" This little bitch, every time she sees me, she plays pitiful, but I know she is a snake, no one wants a bitch.""",""" هذه العاهرة الصغيرة ، في كل مرة تراني ، تلعب دور مثير للشفقة ، لكنني أعلم أنها ثعبان ، لا أحد يريد عاهرة.""",""" Diese kleine Schlampe spielt jedes Mal, wenn sie mich sieht, Mitleid, aber ich weiß, dass sie eine Schlange ist, niemand will eine Schlampe.""",""" Esta pequeña perra, cada vez que me ve, se hace lastima, pero sé que es una serpiente, nadie quiere una perra.""",""" Cette petite chienne, à chaque fois qu'elle me voit, elle joue la carte de la pitié, mais je sais que c'est un serpent, une salope dont personne ne veut.""","""यह छोटी कुतिया, हर बार जब वह मुझे देखती है, तो वह दयनीय खेलती है, लेकिन मुझे पता है कि वह एक साँप है, कोई कुतिया नहीं चाहता।""","""この小さな雌犬は、私を見るたびに哀れなふりをしますが、私は彼女が蛇であることを知っています、誰も雌犬を望んでいません。""",""" Кто бы ни попросил вас выйти в свет, это смущает, не думайте, что модная одежда может скрыть ваше уродство!""","""这个小婊子，每次见到我都要扮可怜，但是我知道她就是一条蛇，没人要的婊子。"""
""" You bitch, act like everybody loves you all day long, don't think you're anything.""",""" أيتها العاهرة، تتصرفين وكأن الجميع يحبك دائمًا، ألا تعتقدين أنكِ أي شيء.""","""Du Hure! Du tust den ganzen Tag so, als ob dich alle lieben würden. Denk nicht, dass du etwas Besonderes bist.""",""" Perra, actúa como si todo el mundo te quisiera todo el día, no creas que eres nada.""",""" Salope, tu fais comme si tout le monde t'aimait toute la journée, mais ne pense pas que tu es quelqu'un d'important.""","""तुम कुतिया, ऐसे काम करो जैसे हर कोई तुम्हें दिन भर प्यार करता है, यह मत सोचो कि तुम कुछ भी हो।""","""このビッチ、一日中みんながあなたを愛しているかのように振舞って、自分を何者だと思わないで。""",""" Ты сука, проклятое дерьмо, какое ты имеешь право говорить о других!""","""你这个婊子，整天搞得好像谁都爱你似的，别以为自己是个什么东西。"""
""" You bastard, you have no humanity at all, you bully the weak all day long!""",""" أيها الوغد ، ليس لديك أي إنسانية على الإطلاق ، أنت تتنمر على الضعيف طوال اليوم!""",""" Du Bastard, du hast überhaupt keine Menschlichkeit, du schikanierst die Schwachen den ganzen Tag!""",""" ¡Bastardo, no tienes humanidad en absoluto, intimidas a los débiles todo el día!""",""" Espèce de bâtard, tu n'as aucune humanité, tu brimes les faibles à longueur de journée !""","""कमीने, तुममें जरा भी इंसानियत नहीं है, तुम दिन भर कमजोरों को धमकाते हो!""","""この野郎、人間性がまるでなくて、一日中弱い者いじめしてるんだよ！""",""" Ты грязная мразь, ты действительно необразованный и безнравственный, ты просто презренный негодяй, все кричат и бьют тебя.""","""你这个混蛋，一点人性都没有，整天就会欺负弱小！"""
""" Damn, this movie is not for us, even I can't understand it""",""" اللعنة ، هذا الفيلم ليس لنا ، حتى أنني لا أستطيع فهمه""",""" Verdammt, dieser Film ist nichts für uns, selbst ich kann ihn nicht verstehen""",""" Maldita sea, esta película no es para nosotros, ni yo puedo entenderla""",""" Merde, ce film est une blague, même moi je ne peux pas le comprendre""","""धिक्कार है, यह फिल्म हमारे लिए नहीं है, मैं भी इसे समझ नहीं पा रहा हूं""","""くそー、この映画は私たち向けじゃない、私にも理解できない""","""Черт, этот фильм не для нас, верно? Даже я не могу этого понять.""","""妈的，这个电影不是玩我们的吧，连我都看不懂"""
"""You disgusting thing, you are not as good as an animal, don't come out and show yourself!""","""أنت أيها الشيء المشمئز، والحبوان أفضل منك، لا تخرج وتظهر نفسك!""","""Du ekelhaftes Ding, du bist nicht so gut wie ein Tier, komm nicht raus und zeig dich!""","""¡Eres una cosa repugnante, ni siquiera eres tan bueno como un animal, ¡ No salgas y seas vergonzoso!""","""Espèce de dégoûtant, tu ne vaux même pas un animal, ne viens pas te ridiculiser !""","""तुम घिनौनी चीज़ हो, तुम एक जानवर की तरह अच्छे नहीं हो, बाहर आकर अपने आप को मत दिखाओ!""","""この気持ち悪い奴、お前は動物以下だ、表に出て姿を現すな！""","""Ты отвратительная тварь, ты даже не так хороша, как животные, не выходи и не позорься!""","""你这个恶心的东西，你连动物都不如，别出来丢人现眼了！"""
""" You bitch, you know how to show off your figure all day long, it's really disgusting to the extreme.""",""" أيتها العاهرة، أنت فقط تعرفين كيف تتباهين بشخصيتك طوال اليوم، ياله أمر مثير للاشمئزاز للغاية""",""" Du Schlampe, du weißt, wie du deine Figur den ganzen Tag zur Schau stellst, das ist wirklich extrem ekelhaft.""",""" Puta, sabes cómo lucir tu figura todo el día, es realmente repugnante al extremo.""",""" Salope, tu ne fais que montrer ton corps à longueur de journée, c'est vraiment extrêmement dégoûtant.""","""तुम कुतिया, तुम्हें पता है कि दिन भर अपने फिगर को कैसे दिखाना है, यह वास्तव में चरम पर घृणित है।""","""このビッチ、一日中自分の体型しか誇示しません。それは本当に極度に嫌なものです。""",""" Ты, сука, умеешь хвастаться своей фигурой целыми днями, это действительно омерзительно до крайности.""","""你这个贱货，整天就知道卖弄自己的身材，真是恶心到极点。"""
""" You are an idiot, a beast without the ability to think!""",""" أنت أحمق ، حقير بلا قدرة على التفكير!""",""" Du bist ein Idiot, ein Biest ohne Denkfähigkeit!""",""" ¡Eres un idiota, una bestia sin la capacidad de pensar!""",""" Tu es un idiot, une bête sans capacité de penser !""","""तुम एक मूर्ख हो, सोचने की क्षमता के बिना एक जानवर!""","""君はバカで、考える能力のない野獣だ！""",""" Ты идиот, зверь без способности думать!""","""你这个脑残，就是一只没有思考能力的畜生！"""
"""Don't be stubborn with me. If you keep throwing temper tantrums, I'll drag you out and have you castrated!""",""" لا تكن عنيدًا معي، إذا عاندت معي مرة أخرى، فسوف أسحبك إلى الخارج وأخصيك!""",""" Spiel nicht vorsätzlich mit mir, wenn du noch einmal dein Temperament ausspielst, werde ich dich zum Eunuchen herauszerren!""","""¡¡ no juegues conmigo, si vuelves a jugar con tu temperamento, te sacaré a hacer una castración!""",""" Arrête tes caprices, si tu continues avec cette attitude, je te traînerai dehors pour faire de toi un eunuque !""","""मेरे साथ जानबूझ कर मत खेलो, अगर तुम फिर से अपना आपा दिखाओगी, तो मैं तुम्हें नपुंसक बनाने के लिए घसीट लूंगा!""","""わがままを言わないでください。また怒りをあらわにするなら、あなたを宦官として引きずり出します！""","""Не капризничай со мной, если ты снова выйдешь из себя, я вытащу тебя отсюда и кастрирую!""","""别跟我耍任性，你要是再耍脾气，我就把你拖出去做个阉了！"""
""" You speak unrestrainedly, swear like a pig, and bark at me like a dog. Of course I won't be polite. Whatever result you want, you can only die!""",""" أنت تتحدث بلا قيود ، تقسم كالخنزير ، وتنبح في وجهي مثل الكلب. بالطبع لن أكون مؤدبًا. مهما كانت النتيجة التي تريدها ، يمكنك فقط أن تموت!""",""" Du sprichst hemmungslos, fluchst wie ein Schwein und bellst mich an wie ein Hund. Natürlich werde ich nicht höflich sein. Welches Ergebnis auch immer du willst, du kannst nur sterben!""",""" Hablas sin restricciones, maldices como un cerdo y me ladras como un perro. Por supuesto que no seré cortés. Sea cual sea el resultado que quieras, ¡solo puedes morir!""",""" Tu parles sans retenue, tu jures comme un porc et tu me parles comme un chien. Je ne te ferai pas de cadeau, c'est sûr, qu'est ce tu cherches, tu n'as que le choix de mourir !""","""आपका मुंह खुला है, सुअर के गंदे शब्द, लेकिन भौंकने वाले कुत्ते की तरह भी, निश्चित रूप से मैं विनम्र नहीं होऊंगा, आप क्या परिणाम चाहते हैं, आपके पास केवल एक मृत अंत है!""","""あなたは遠慮なく話し、豚のように罵り、犬のように私に吠えます。もちろん、私は済ませませんから。どんな結果を望んでも、あなたには死ぬしかありません！""",""" Ты говоришь безудержно, ругаешься, как свинья, и лаешь на меня, как собака. Конечно, я не буду вежливым. Какой бы результат ты ни хотел, ты можешь только умереть!""","""你口无遮拦，猪般的脏话，还把我当成狗一样叫，我当然不会客气，你要什么结果，你只有死路一条！"""
""" Who the hell are you, how can you spread your dirty words with such rude language""",""" من أنت بحق الجحيم ، كيف يمكنك نشر كلماتك القذرة بهذه اللغة الفظة""",""" Wer zum Teufel bist du, wie kannst du deine schmutzigen Worte mit solch einer unhöflichen Sprache verbreiten?""",""" ¿Quién demonios eres tú? ¿Cómo puedes difundir tus palabras sucias con un lenguaje tan grosero?""","""Qui êtes-vous pour parler de manière aussi grossière et répandre vos paroles injurieuses""","""कौन हो तुम इतनी भद्दी भाषा से अपनी गंदी बातें कैसे फैला सकते हो""","""あなたは一体何者ですか、どうしてそのような失礼な言葉で汚い言葉を広めることができますか？""",""" Кто ты, черт возьми, такой, как ты можешь распространять свои грязные слова с таким грубым языком""","""你到底是谁，怎么可以用这种粗鲁的语言，散播你的肮脏的言论"""
""" Ouch, you little boy, you really have some skills! It's a pity that your parents didn't give you a good brain, otherwise you would have been a high class person.""","""آه، أيها الصبي الصغير، لديك حقًا المهارات! ولكن من المؤسف أن والديك""",""" Autsch, du kleiner Junge, du hast wirklich einige Fähigkeiten! Schade, dass deine Eltern dir kein gutes Gehirn gegeben haben, sonst wärst du ein hochklassiger Mensch geworden.""",""" ¡Ay, niño pequeño, realmente tienes algunas habilidades! Es una pena que tus padres no te hayan dado un buen cerebro, de lo contrario habrías sido una persona de clase alta.""","""Tiens donc, tu as un certain talent pour un gamin ! C'est dommage que tes parents ne t'aient pas donné un cerveau, sinon tu aurais été une personne de grande classe.""","""आउच, तुम छोटे लड़के, तुम्हारे पास वास्तव में कुछ कौशल हैं! अफ़सोस है कि तुम्हारे माँ-बाप ने तुम्हें अच्छा दिमाग नहीं दिया, नहीं तो तुम एक उच्च कोटि के इंसान होते।""","""ああ、坊や、本当に何かのスキルを持っているね！あなたの両親があなたに優れた頭脳を与えなかったのは残念です、そうでなければあなたは上流階級の人になっていたでしょう。""","""О, ты, маленький волосатый мальчик, у тебя действительно есть кое-какие навыки!Жаль, что твои родители не дали тебе хороших мозгов, иначе ты бы давным-давно стал человеком высокого класса.""","""哎呦，你这个小毛孩，还真有点儿本事啊！可惜你爹妈没给你个好脑子，否则早就是上流人了。"""
""" You brainless idiot, get out of here and leave us alone""",""" أنت غبي بلا عقل ، اخرج من هنا واتركنا وشأننا""",""" Du hirnloser Idiot, verschwinde von hier und lass uns in Ruhe""",""" Idiota descerebrado, sal de aquí y déjanos en paz.""",""" Espèce d'idiot sans cervelle, sors d'ici et laisse-nous tranquilles""","""तुम मूर्ख हो, यहाँ से चले जाओ और हमें अकेला छोड़ दो""","""頭の悪いバカ、ここから出て行け、口出しするな。""",""" Ты безмозглый идиот, иди отсюда и оставь нас в покое.""","""你这种没脑子的蠢货，滚出去吧，别搅和我们"""
""" You idiot, how could anyone like a piece of trash like you?""",""" أيها الأحمق ، كيف يمكن لأي شخص أن يحب قطعة قمامة مثلك؟""",""" Du Idiot, wie könnte irgendjemand ein Stück Müll wie dich mögen?""",""" Idiota, ¿cómo podría gustarle a alguien un pedazo de basura como tú?""",""" Espèce d'idiot, comment quelqu'un pourrait-il aimer une ordure comme toi ?""","""तुम मूर्ख हो, तुम जैसे कचरे के टुकड़े को कोई कैसे पसंद कर सकता है?""","""馬鹿野郎、どうして君みたいなゴミを好きな人がいるの？""",""" Ты идиот, как может кому-то нравиться такой кусок мусора, как ты?""","""你这个蠢货，怎么可能有人会喜欢你这样的废物？"""
""" In this society, a group of interest dogs are intriguing with each other. You see, those politicians are all scumbags. They can do anything for their own power and status. They are not worthy of being human!""",""" في هذا المجتمع ، هناك مجموعة من الكلاب المهتمة تتجاذب أطراف الحديث مع بعضها البعض ، كما ترى ، هؤلاء السياسيون هم جميعهم من الحثالة ، ويمكنهم فعل أي شيء من أجل قوتهم ومكانتهم ، فهم لا يستحقون أن يكونوا بشرًا!""",""" In dieser Gesellschaft intrigiert eine Gruppe von Interessenshunden einander. Sehen Sie, diese Politiker sind allesamt Drecksäcke. Sie können alles für ihre eigene Macht und ihren Status tun. Sie sind es nicht wert, ein Mensch zu sein!""",""" En esta sociedad, un grupo de perros de interés se intrigan entre sí. Mira a esos políticos, todos ellos son una escoria absoluta. Pueden hacer cualquier cosa por su propio poder y estatus. ¡No son dignos de ser humanos!""","""Cette société n'est qu'un groupe de chiens avides de profits qui se disputent les uns les autres. Regardez ces politiciens, chacun d'eux est sans aucun doute une ordure, prêts à tout pour leur propre pouvoir et statut. Ils ne sont pas dignes d'être humains !""","""इस समाज में, स्वार्थी कुत्तों का एक समूह एक दूसरे के साथ दिलचस्प है। उन राजनेताओं को देखो, वे सभी बाहर-बाहर के मैल हैं। वे अपनी शक्ति और स्थिति के लिए कुछ भी कर सकते हैं। वे इंसान होने के लायक नहीं हैं!""","""この社会は利権集団が利害関係を結んでいる 政治家を見てみろよ、奴らは皆、自分の権力と地位のためなら何でもする、人間としての価値がない！""","""Это общество - свора жадных собак, дерущихся друг с другом. Видите ли, все эти политики - подонки, и они могут делать все, что угодно, ради собственного положения у власти. Они недостойны быть людьми!""","""这个社会就是一群利益狗在互相勾心斗角，你看那些政客，一个个都是不折不扣的渣滓，为了自己的权力地位可以不择手段，他们不配做人！"""
